ID,SystemCodeNumber,DateTime,Occupancy,Capacity,OccupancyRate,PreviousPrice,NewPrice,PriceChange,VehicleType,TrafficCondition,QueueLength
3837,BHMEURBRD01,14-12-2016 12:30:00,440,470,0.9361702127659575,20.0,20.0,0.0,truck,high,8
3838,BHMEURBRD01,14-12-2016 13:03:00,442,470,0.9404255319148936,20.0,20.0,0.0,bike,high,7
3839,BHMEURBRD01,14-12-2016 13:29:00,444,470,0.9446808510638298,20.0,20.0,0.0,car,high,7
3840,BHMEURBRD01,14-12-2016 14:03:00,450,470,0.9574468085106383,20.0,20.0,0.0,car,average,4
3841,BHMEURBRD01,14-12-2016 14:30:00,437,470,0.9297872340425531,20.0,20.0,0.0,car,average,4
3842,BHMEURBRD01,14-12-2016 14:56:00,427,470,0.9085106382978724,20.0,20.0,0.0,car,average,4
3843,BHMEURBRD01,14-12-2016 15:30:00,414,470,0.8808510638297873,20.0,20.0,0.0,car,low,2
3844,BHMEURBRD01,14-12-2016 15:56:00,398,470,0.8468085106382979,20.0,20.0,0.0,car,low,3
3845,BHMEURBRD01,14-12-2016 16:30:00,361,470,0.7680851063829788,20.0,20.0,0.0,car,low,2
2822,BHMEURBRD01,15-10-2016 08:01:00,42,470,0.08936170212765958,20.0,20.0,0.0,truck,low,1
2823,BHMEURBRD01,15-10-2016 08:34:00,52,470,0.11063829787234042,20.0,20.0,0.0,car,low,1
2824,BHMEURBRD01,15-10-2016 09:01:00,58,470,0.12340425531914893,20.0,20.0,0.0,cycle,low,2
2825,BHMEURBRD01,15-10-2016 09:27:00,61,470,0.12978723404255318,20.0,20.0,0.0,cycle,low,2
2826,BHMEURBRD01,15-10-2016 10:01:00,72,470,0.15319148936170213,20.0,20.0,0.0,bike,low,3
2827,BHMEURBRD01,15-10-2016 10:27:00,91,470,0.19361702127659575,20.0,20.0,0.0,bike,low,2
2828,BHMEURBRD01,15-10-2016 11:01:00,94,470,0.2,20.0,20.0,0.0,cycle,high,6
2829,BHMEURBRD01,15-10-2016 11:27:00,105,470,0.22340425531914893,20.0,20.0,0.0,bike,average,4
2830,BHMEURBRD01,15-10-2016 12:01:00,109,470,0.23191489361702128,20.0,20.0,0.0,car,high,6
2831,BHMEURBRD01,15-10-2016 12:27:00,108,470,0.2297872340425532,20.0,20.0,0.0,car,high,6
2832,BHMEURBRD01,15-10-2016 13:01:00,117,470,0.24893617021276596,20.0,20.0,0.0,bike,high,6
2833,BHMEURBRD01,15-10-2016 13:34:00,124,470,0.26382978723404255,20.0,20.0,0.0,car,high,6
2834,BHMEURBRD01,15-10-2016 14:01:00,135,470,0.2872340425531915,20.0,20.0,0.0,truck,average,3
2835,BHMEURBRD01,15-10-2016 14:27:00,144,470,0.30638297872340425,20.0,20.0,0.0,car,high,5
2836,BHMEURBRD01,15-10-2016 15:01:00,152,470,0.32340425531914896,20.0,20.0,0.0,truck,low,3
2837,BHMEURBRD01,15-10-2016 15:27:00,167,470,0.3553191489361702,20.0,20.0,0.0,cycle,low,3
2838,BHMEURBRD01,15-10-2016 16:01:00,172,470,0.3659574468085106,20.0,20.0,0.0,car,low,2
2839,BHMEURBRD01,15-10-2016 16:27:00,167,470,0.3553191489361702,20.0,20.0,0.0,car,low,2
3344,BHMEURBRD01,15-11-2016 07:57:00,129,470,0.274468085106383,20.0,20.0,0.0,car,low,1
3345,BHMEURBRD01,15-11-2016 08:30:00,197,470,0.41914893617021276,20.0,20.0,0.0,cycle,low,2
3346,BHMEURBRD01,15-11-2016 08:57:00,267,470,0.5680851063829787,20.0,20.0,0.0,truck,low,2
3347,BHMEURBRD01,15-11-2016 09:30:00,326,470,0.6936170212765957,20.0,20.0,0.0,car,low,3
3348,BHMEURBRD01,15-11-2016 09:57:00,370,470,0.7872340425531915,20.0,20.0,0.0,truck,low,3
3349,BHMEURBRD01,15-11-2016 10:30:00,401,470,0.8531914893617021,20.0,20.0,0.0,car,average,4
3350,BHMEURBRD01,15-11-2016 11:03:00,419,470,0.8914893617021277,20.0,20.0,0.0,car,average,5
3351,BHMEURBRD01,15-11-2016 11:30:00,427,470,0.9085106382978724,20.0,20.0,0.0,bike,average,5
3352,BHMEURBRD01,15-11-2016 11:57:00,450,470,0.9574468085106383,20.0,20.0,0.0,bike,average,5
3353,BHMEURBRD01,15-11-2016 12:30:00,461,470,0.9808510638297873,20.0,20.0,0.0,car,average,6
3354,BHMEURBRD01,15-11-2016 12:57:00,460,470,0.9787234042553191,20.0,20.0,0.0,truck,high,8
3355,BHMEURBRD01,15-11-2016 13:30:00,458,470,0.9744680851063829,20.0,20.0,0.0,bike,high,7
3356,BHMEURBRD01,15-11-2016 14:03:00,452,470,0.9617021276595744,20.0,20.0,0.0,car,average,4
3357,BHMEURBRD01,15-11-2016 14:30:00,433,470,0.9212765957446809,20.0,20.0,0.0,car,average,3
3358,BHMEURBRD01,15-11-2016 15:03:00,421,470,0.8957446808510638,20.0,20.0,0.0,car,low,3
3359,BHMEURBRD01,15-11-2016 15:30:00,406,470,0.8638297872340426,20.0,20.0,0.0,bike,low,2
3360,BHMEURBRD01,15-11-2016 15:57:00,388,470,0.825531914893617,20.0,20.0,0.0,bike,low,2
3361,BHMEURBRD01,15-11-2016 16:30:00,348,470,0.7404255319148936,20.0,20.0,0.0,car,low,1
3846,BHMEURBRD01,15-12-2016 07:57:00,127,470,0.2702127659574468,20.0,20.0,0.0,car,low,2
3847,BHMEURBRD01,15-12-2016 08:30:00,196,470,0.41702127659574467,20.0,20.0,0.0,car,low,2
3848,BHMEURBRD01,15-12-2016 09:03:00,290,470,0.6170212765957447,20.0,20.0,0.0,car,low,2
3849,BHMEURBRD01,15-12-2016 09:30:00,318,470,0.676595744680851,20.0,20.0,0.0,car,low,2
3850,BHMEURBRD01,15-12-2016 09:57:00,354,470,0.7531914893617021,20.0,20.0,0.0,car,low,2
3851,BHMEURBRD01,15-12-2016 10:30:00,384,470,0.8170212765957446,20.0,20.0,0.0,car,average,4
3852,BHMEURBRD01,15-12-2016 11:03:00,410,470,0.8723404255319149,20.0,20.0,0.0,bike,average,6
3853,BHMEURBRD01,15-12-2016 11:26:00,418,470,0.8893617021276595,20.0,20.0,0.0,cycle,average,5
3854,BHMEURBRD01,15-12-2016 12:00:00,430,470,0.9148936170212766,20.0,20.0,0.0,car,high,8
3855,BHMEURBRD01,15-12-2016 12:26:00,432,470,0.9191489361702128,20.0,20.0,0.0,car,high,8
3856,BHMEURBRD01,15-12-2016 13:00:00,427,470,0.9085106382978724,20.0,20.0,0.0,bike,high,7
3857,BHMEURBRD01,15-12-2016 13:26:00,434,470,0.9234042553191489,20.0,20.0,0.0,car,high,7
3858,BHMEURBRD01,15-12-2016 14:00:00,433,470,0.9212765957446809,20.0,20.0,0.0,truck,average,4
3859,BHMEURBRD01,15-12-2016 14:26:00,428,470,0.9106382978723404,20.0,20.0,0.0,car,average,4
3860,BHMEURBRD01,15-12-2016 15:00:00,402,470,0.8553191489361702,20.0,20.0,0.0,bike,high,4
3861,BHMEURBRD01,15-12-2016 15:26:00,388,470,0.825531914893617,20.0,20.0,0.0,bike,low,2
3862,BHMEURBRD01,15-12-2016 16:03:00,366,470,0.7787234042553192,20.0,20.0,0.0,car,average,2
3863,BHMEURBRD01,15-12-2016 16:30:00,343,470,0.7297872340425532,20.0,20.0,0.0,bike,low,2
2840,BHMEURBRD01,16-10-2016 08:04:00,40,470,0.0851063829787234,20.0,20.0,0.0,car,low,2
2841,BHMEURBRD01,16-10-2016 08:27:00,55,470,0.11702127659574468,20.0,20.0,0.0,car,average,2
2842,BHMEURBRD01,16-10-2016 09:01:00,76,470,0.16170212765957448,20.0,20.0,0.0,bike,low,3
2843,BHMEURBRD01,16-10-2016 09:27:00,90,470,0.19148936170212766,20.0,20.0,0.0,car,low,2
2844,BHMEURBRD01,16-10-2016 10:04:00,116,470,0.24680851063829787,20.0,20.0,0.0,car,low,4
2845,BHMEURBRD01,16-10-2016 10:34:00,135,470,0.2872340425531915,20.0,20.0,0.0,car,average,4
2846,BHMEURBRD01,16-10-2016 11:01:00,137,470,0.29148936170212764,20.0,20.0,0.0,car,average,6
2847,BHMEURBRD01,16-10-2016 11:27:00,149,470,0.3170212765957447,20.0,20.0,0.0,car,high,8
2848,BHMEURBRD01,16-10-2016 12:01:00,165,470,0.35106382978723405,20.0,20.0,0.0,car,average,7
2849,BHMEURBRD01,16-10-2016 12:27:00,169,470,0.3595744680851064,20.0,20.0,0.0,car,high,9
2850,BHMEURBRD01,16-10-2016 13:01:00,189,470,0.4021276595744681,20.0,20.0,0.0,car,high,9
2851,BHMEURBRD01,16-10-2016 13:27:00,193,470,0.4106382978723404,20.0,20.0,0.0,car,high,9
2852,BHMEURBRD01,16-10-2016 14:01:00,192,470,0.4085106382978723,20.0,20.0,0.0,car,average,5
2853,BHMEURBRD01,16-10-2016 14:34:00,200,470,0.425531914893617,20.0,20.0,0.0,car,high,7
2854,BHMEURBRD01,16-10-2016 15:01:00,190,470,0.40425531914893614,20.0,20.0,0.0,car,low,3
2855,BHMEURBRD01,16-10-2016 15:31:00,200,470,0.425531914893617,20.0,20.0,0.0,car,average,4
2856,BHMEURBRD01,16-10-2016 15:57:00,202,470,0.4297872340425532,20.0,20.0,0.0,bike,low,3
2857,BHMEURBRD01,16-10-2016 16:31:00,178,470,0.37872340425531914,20.0,20.0,0.0,truck,low,2
3362,BHMEURBRD01,16-11-2016 08:00:00,167,470,0.3553191489361702,20.0,20.0,0.0,cycle,low,1
3363,BHMEURBRD01,16-11-2016 08:27:00,230,470,0.48936170212765956,20.0,20.0,0.0,bike,low,1
3364,BHMEURBRD01,16-11-2016 09:00:00,311,470,0.6617021276595745,20.0,20.0,0.0,car,low,2
3365,BHMEURBRD01,16-11-2016 09:27:00,356,470,0.7574468085106383,20.0,20.0,0.0,bike,low,3
3366,BHMEURBRD01,16-11-2016 10:00:00,403,470,0.8574468085106383,20.0,20.0,0.0,truck,average,4
3367,BHMEURBRD01,16-11-2016 10:33:00,432,470,0.9191489361702128,20.0,20.0,0.0,car,average,4
3368,BHMEURBRD01,16-11-2016 11:00:00,447,470,0.951063829787234,20.0,20.0,0.0,car,high,7
3369,BHMEURBRD01,16-11-2016 11:27:00,461,470,0.9808510638297873,20.0,20.0,0.0,car,average,5
3370,BHMEURBRD01,16-11-2016 12:00:00,470,470,1.0,20.0,20.0,0.0,car,average,6
3371,BHMEURBRD01,16-11-2016 12:27:00,461,470,0.9808510638297873,20.0,20.0,0.0,car,high,8
3372,BHMEURBRD01,16-11-2016 13:00:00,457,470,0.9723404255319149,20.0,20.0,0.0,bike,high,8
3373,BHMEURBRD01,16-11-2016 13:27:00,461,470,0.9808510638297873,20.0,20.0,0.0,car,high,8
3374,BHMEURBRD01,16-11-2016 14:00:00,457,470,0.9723404255319149,20.0,20.0,0.0,car,average,4
3375,BHMEURBRD01,16-11-2016 14:27:00,450,470,0.9574468085106383,20.0,20.0,0.0,car,average,4
3376,BHMEURBRD01,16-11-2016 15:00:00,425,470,0.9042553191489362,20.0,20.0,0.0,car,average,3
3377,BHMEURBRD01,16-11-2016 15:33:00,408,470,0.8680851063829788,20.0,20.0,0.0,car,low,2
3378,BHMEURBRD01,16-11-2016 16:00:00,388,470,0.825531914893617,20.0,20.0,0.0,car,low,2
3379,BHMEURBRD01,16-11-2016 16:33:00,334,470,0.7106382978723405,20.0,20.0,0.0,bike,average,2
3864,BHMEURBRD01,16-12-2016 07:59:00,138,470,0.2936170212765957,20.0,20.0,0.0,car,low,1
3865,BHMEURBRD01,16-12-2016 08:30:00,200,470,0.425531914893617,20.0,20.0,0.0,car,low,1
3866,BHMEURBRD01,16-12-2016 09:03:00,257,470,0.5468085106382978,20.0,20.0,0.0,car,low,2
3867,BHMEURBRD01,16-12-2016 09:30:00,285,470,0.6063829787234043,20.0,20.0,0.0,car,low,3
3868,BHMEURBRD01,16-12-2016 10:03:00,311,470,0.6617021276595745,20.0,20.0,0.0,car,low,3
3869,BHMEURBRD01,16-12-2016 10:29:00,321,470,0.6829787234042554,20.0,20.0,0.0,car,low,3
3870,BHMEURBRD01,16-12-2016 11:03:00,343,470,0.7297872340425532,20.0,20.0,0.0,bike,high,7
3871,BHMEURBRD01,16-12-2016 11:30:00,351,470,0.7468085106382979,20.0,20.0,0.0,cycle,average,5
3872,BHMEURBRD01,16-12-2016 11:56:00,361,470,0.7680851063829788,20.0,20.0,0.0,bike,average,5
3873,BHMEURBRD01,16-12-2016 12:30:00,357,470,0.7595744680851064,20.0,20.0,0.0,car,high,7
3874,BHMEURBRD01,16-12-2016 12:56:00,356,470,0.7574468085106383,20.0,20.0,0.0,car,high,8
3875,BHMEURBRD01,16-12-2016 13:30:00,365,470,0.776595744680851,20.0,20.0,0.0,car,high,7
3876,BHMEURBRD01,16-12-2016 13:56:00,369,470,0.7851063829787234,20.0,20.0,0.0,cycle,average,5
3877,BHMEURBRD01,16-12-2016 14:30:00,375,470,0.7978723404255319,20.0,20.0,0.0,car,average,4
3878,BHMEURBRD01,16-12-2016 14:56:00,371,470,0.7893617021276595,20.0,20.0,0.0,car,high,5
3879,BHMEURBRD01,16-12-2016 15:30:00,360,470,0.7659574468085106,20.0,20.0,0.0,car,low,2
3880,BHMEURBRD01,16-12-2016 16:03:00,323,470,0.6872340425531915,20.0,20.0,0.0,cycle,average,2
3881,BHMEURBRD01,16-12-2016 16:30:00,310,470,0.6595744680851063,20.0,20.0,0.0,car,average,2
2858,BHMEURBRD01,17-10-2016 08:01:00,123,470,0.26170212765957446,20.0,20.0,0.0,car,low,2
2859,BHMEURBRD01,17-10-2016 08:27:00,189,470,0.4021276595744681,20.0,20.0,0.0,cycle,low,2
2860,BHMEURBRD01,17-10-2016 09:01:00,265,470,0.5638297872340425,20.0,20.0,0.0,car,low,2
2861,BHMEURBRD01,17-10-2016 09:27:00,315,470,0.6702127659574468,20.0,20.0,0.0,bike,low,2
2862,BHMEURBRD01,17-10-2016 10:04:00,380,470,0.8085106382978723,20.0,20.0,0.0,car,low,3
2863,BHMEURBRD01,17-10-2016 10:31:00,405,470,0.8617021276595744,20.0,20.0,0.0,car,average,4
2864,BHMEURBRD01,17-10-2016 11:04:00,415,470,0.8829787234042553,20.0,20.0,0.0,car,high,7
2865,BHMEURBRD01,17-10-2016 11:31:00,434,470,0.9234042553191489,20.0,20.0,0.0,bike,average,5
2866,BHMEURBRD01,17-10-2016 12:04:00,451,470,0.9595744680851064,20.0,20.0,0.0,car,average,5
2867,BHMEURBRD01,17-10-2016 12:31:00,451,470,0.9595744680851064,20.0,20.0,0.0,cycle,average,5
2868,BHMEURBRD01,17-10-2016 12:57:00,451,470,0.9595744680851064,20.0,20.0,0.0,bike,high,8
2869,BHMEURBRD01,17-10-2016 13:31:00,450,470,0.9574468085106383,20.0,20.0,0.0,car,high,8
2870,BHMEURBRD01,17-10-2016 14:04:00,442,470,0.9404255319148936,20.0,20.0,0.0,bike,average,4
2871,BHMEURBRD01,17-10-2016 14:31:00,439,470,0.9340425531914893,20.0,20.0,0.0,car,average,4
2872,BHMEURBRD01,17-10-2016 14:57:00,423,470,0.9,20.0,20.0,0.0,bike,average,3
2873,BHMEURBRD01,17-10-2016 15:31:00,409,470,0.8702127659574468,20.0,20.0,0.0,car,low,2
2874,BHMEURBRD01,17-10-2016 15:57:00,403,470,0.8574468085106383,20.0,20.0,0.0,car,low,2
2875,BHMEURBRD01,17-10-2016 16:28:00,367,470,0.7808510638297872,20.0,20.0,0.0,car,low,2
3380,BHMEURBRD01,17-11-2016 08:04:00,149,470,0.3170212765957447,20.0,20.0,0.0,car,low,2
3381,BHMEURBRD01,17-11-2016 08:31:00,208,470,0.4425531914893617,20.0,20.0,0.0,car,low,2
3382,BHMEURBRD01,17-11-2016 09:03:00,308,470,0.6553191489361702,20.0,20.0,0.0,cycle,low,2
3383,BHMEURBRD01,17-11-2016 09:31:00,347,470,0.7382978723404255,20.0,20.0,0.0,car,low,3
3384,BHMEURBRD01,17-11-2016 09:57:00,389,470,0.8276595744680851,20.0,20.0,0.0,car,low,3
3385,BHMEURBRD01,17-11-2016 10:31:00,408,470,0.8680851063829788,20.0,20.0,0.0,cycle,average,4
3386,BHMEURBRD01,17-11-2016 11:04:00,418,470,0.8893617021276595,20.0,20.0,0.0,truck,average,5
3387,BHMEURBRD01,17-11-2016 11:31:00,431,470,0.9170212765957447,20.0,20.0,0.0,bike,average,5
3388,BHMEURBRD01,17-11-2016 12:04:00,447,470,0.951063829787234,20.0,20.0,0.0,car,high,8
3389,BHMEURBRD01,17-11-2016 12:31:00,443,470,0.9425531914893617,20.0,20.0,0.0,bike,high,8
3390,BHMEURBRD01,17-11-2016 13:04:00,457,470,0.9723404255319149,20.0,20.0,0.0,car,high,7
3391,BHMEURBRD01,17-11-2016 13:31:00,462,470,0.9829787234042553,20.0,20.0,0.0,truck,high,7
3392,BHMEURBRD01,17-11-2016 14:04:00,449,470,0.9553191489361702,20.0,20.0,0.0,truck,average,4
3393,BHMEURBRD01,17-11-2016 14:30:00,442,470,0.9404255319148936,20.0,20.0,0.0,car,average,4
3394,BHMEURBRD01,17-11-2016 14:58:00,430,470,0.9148936170212766,20.0,20.0,0.0,bike,average,5
3395,BHMEURBRD01,17-11-2016 15:30:00,401,470,0.8531914893617021,20.0,20.0,0.0,car,low,2
3396,BHMEURBRD01,17-11-2016 15:58:00,371,470,0.7893617021276595,20.0,20.0,0.0,car,low,3
3397,BHMEURBRD01,17-11-2016 16:31:00,326,470,0.6936170212765957,20.0,20.0,0.0,car,low,2
3882,BHMEURBRD01,17-12-2016 07:59:00,51,470,0.10851063829787234,20.0,20.0,0.0,car,low,1
3883,BHMEURBRD01,17-12-2016 08:26:00,56,470,0.11914893617021277,20.0,20.0,0.0,truck,low,1
3884,BHMEURBRD01,17-12-2016 09:00:00,65,470,0.13829787234042554,20.0,20.0,0.0,car,low,2
3885,BHMEURBRD01,17-12-2016 09:26:00,66,470,0.14042553191489363,20.0,20.0,0.0,bike,low,2
3886,BHMEURBRD01,17-12-2016 09:59:00,76,470,0.16170212765957448,20.0,20.0,0.0,car,low,1
3887,BHMEURBRD01,17-12-2016 10:33:00,101,470,0.2148936170212766,20.0,20.0,0.0,car,average,3
3888,BHMEURBRD01,17-12-2016 11:00:00,129,470,0.274468085106383,20.0,20.0,0.0,car,average,4
3889,BHMEURBRD01,17-12-2016 11:33:00,139,470,0.2957446808510638,20.0,20.0,0.0,car,high,6
3890,BHMEURBRD01,17-12-2016 12:00:00,156,470,0.33191489361702126,20.0,20.0,0.0,cycle,high,7
3891,BHMEURBRD01,17-12-2016 12:26:00,160,470,0.3404255319148936,20.0,20.0,0.0,car,high,7
3892,BHMEURBRD01,17-12-2016 13:00:00,175,470,0.3723404255319149,20.0,20.0,0.0,car,high,6
3893,BHMEURBRD01,17-12-2016 13:27:00,183,470,0.3893617021276596,20.0,20.0,0.0,car,high,6
3894,BHMEURBRD01,17-12-2016 14:00:00,209,470,0.44468085106382976,20.0,20.0,0.0,car,average,3
3895,BHMEURBRD01,17-12-2016 14:30:00,235,470,0.5,20.0,20.0,0.0,car,high,5
3896,BHMEURBRD01,17-12-2016 15:03:00,245,470,0.5212765957446809,20.0,20.0,0.0,bike,low,3
3897,BHMEURBRD01,17-12-2016 15:30:00,247,470,0.5255319148936171,20.0,20.0,0.0,car,low,2
3898,BHMEURBRD01,17-12-2016 15:57:00,263,470,0.5595744680851064,20.0,20.0,0.0,car,low,2
3899,BHMEURBRD01,17-12-2016 16:30:00,276,470,0.5872340425531914,20.0,20.0,0.0,bike,low,2
2876,BHMEURBRD01,18-10-2016 08:01:00,138,470,0.2936170212765957,20.0,20.0,0.0,car,low,1
2877,BHMEURBRD01,18-10-2016 08:28:00,207,470,0.44042553191489364,20.0,20.0,0.0,car,low,2
2878,BHMEURBRD01,18-10-2016 09:01:00,302,470,0.6425531914893617,20.0,20.0,0.0,cycle,average,3
2879,BHMEURBRD01,18-10-2016 09:28:00,346,470,0.7361702127659574,20.0,20.0,0.0,car,low,2
2880,BHMEURBRD01,18-10-2016 10:01:00,414,470,0.8808510638297873,20.0,20.0,0.0,bike,low,2
2881,BHMEURBRD01,18-10-2016 10:28:00,431,470,0.9170212765957447,20.0,20.0,0.0,car,low,3
2882,BHMEURBRD01,18-10-2016 11:01:00,445,470,0.9468085106382979,20.0,20.0,0.0,car,average,5
2883,BHMEURBRD01,18-10-2016 11:27:00,453,470,0.9638297872340426,20.0,20.0,0.0,car,average,5
2884,BHMEURBRD01,18-10-2016 12:01:00,467,470,0.9936170212765958,20.0,20.0,0.0,car,high,7
2885,BHMEURBRD01,18-10-2016 12:27:00,459,470,0.9765957446808511,20.0,20.0,0.0,bike,high,8
2886,BHMEURBRD01,18-10-2016 13:01:00,461,470,0.9808510638297873,20.0,20.0,0.0,car,high,7
2887,BHMEURBRD01,18-10-2016 13:28:00,465,470,0.9893617021276596,20.0,20.0,0.0,car,average,6
2888,BHMEURBRD01,18-10-2016 13:54:00,463,470,0.9851063829787234,20.0,20.0,0.0,bike,average,5
2889,BHMEURBRD01,18-10-2016 14:27:00,445,470,0.9468085106382979,20.0,20.0,0.0,car,average,4
2890,BHMEURBRD01,18-10-2016 15:01:00,425,470,0.9042553191489362,20.0,20.0,0.0,truck,low,2
2891,BHMEURBRD01,18-10-2016 15:27:00,410,470,0.8723404255319149,20.0,20.0,0.0,truck,average,2
2892,BHMEURBRD01,18-10-2016 15:55:00,399,470,0.8489361702127659,20.0,20.0,0.0,bike,low,3
2893,BHMEURBRD01,18-10-2016 16:27:00,359,470,0.7638297872340426,20.0,20.0,0.0,cycle,low,2
3398,BHMEURBRD01,18-11-2016 08:01:00,160,470,0.3404255319148936,20.0,20.0,0.0,car,low,2
3399,BHMEURBRD01,18-11-2016 08:01:00,160,470,0.3404255319148936,20.0,20.0,0.0,bike,low,2
3400,BHMEURBRD01,18-11-2016 08:27:00,219,470,0.46595744680851064,20.0,20.0,0.0,car,low,2
3401,BHMEURBRD01,18-11-2016 09:27:00,319,470,0.6787234042553192,20.0,20.0,0.0,car,low,2
3402,BHMEURBRD01,18-11-2016 10:01:00,349,470,0.7425531914893617,20.0,20.0,0.0,truck,low,3
3403,BHMEURBRD01,18-11-2016 10:27:00,368,470,0.7829787234042553,20.0,20.0,0.0,cycle,low,3
3404,BHMEURBRD01,18-11-2016 11:01:00,401,470,0.8531914893617021,20.0,20.0,0.0,truck,average,5
3405,BHMEURBRD01,18-11-2016 11:34:00,408,470,0.8680851063829788,20.0,20.0,0.0,car,average,4
3406,BHMEURBRD01,18-11-2016 12:01:00,420,470,0.8936170212765957,20.0,20.0,0.0,car,high,8
3407,BHMEURBRD01,18-11-2016 12:27:00,419,470,0.8914893617021277,20.0,20.0,0.0,car,high,8
3408,BHMEURBRD01,18-11-2016 13:01:00,420,470,0.8936170212765957,20.0,20.0,0.0,car,high,7
3409,BHMEURBRD01,18-11-2016 13:34:00,411,470,0.874468085106383,20.0,20.0,0.0,car,high,8
3410,BHMEURBRD01,18-11-2016 14:01:00,413,470,0.8787234042553191,20.0,20.0,0.0,car,average,4
3411,BHMEURBRD01,18-11-2016 14:28:00,404,470,0.8595744680851064,20.0,20.0,0.0,car,average,4
3412,BHMEURBRD01,18-11-2016 15:01:00,399,470,0.8489361702127659,20.0,20.0,0.0,car,low,3
3413,BHMEURBRD01,18-11-2016 15:28:00,387,470,0.823404255319149,20.0,20.0,0.0,car,low,2
3414,BHMEURBRD01,18-11-2016 16:01:00,355,470,0.7553191489361702,20.0,20.0,0.0,car,low,2
3415,BHMEURBRD01,18-11-2016 16:28:00,333,470,0.7085106382978723,20.0,20.0,0.0,car,average,2
3900,BHMEURBRD01,18-12-2016 08:03:00,83,470,0.17659574468085107,20.0,20.0,0.0,car,low,2
3901,BHMEURBRD01,18-12-2016 08:30:00,62,470,0.13191489361702127,20.0,20.0,0.0,car,low,2
3902,BHMEURBRD01,18-12-2016 08:56:00,63,470,0.13404255319148936,20.0,20.0,0.0,car,low,2
3903,BHMEURBRD01,18-12-2016 09:30:00,73,470,0.15531914893617021,20.0,20.0,0.0,bike,low,2
3904,BHMEURBRD01,18-12-2016 09:56:00,78,470,0.16595744680851063,20.0,20.0,0.0,car,low,3
3905,BHMEURBRD01,18-12-2016 10:30:00,99,470,0.21063829787234042,20.0,20.0,0.0,car,average,4
3906,BHMEURBRD01,18-12-2016 11:03:00,143,470,0.30425531914893617,20.0,20.0,0.0,car,average,6
3907,BHMEURBRD01,18-12-2016 11:30:00,141,470,0.3,20.0,20.0,0.0,car,average,5
3908,BHMEURBRD01,18-12-2016 12:03:00,145,470,0.30851063829787234,20.0,20.0,0.0,car,high,9
3909,BHMEURBRD01,18-12-2016 12:30:00,142,470,0.3021276595744681,20.0,20.0,0.0,car,high,9
3910,BHMEURBRD01,18-12-2016 12:56:00,155,470,0.32978723404255317,20.0,20.0,0.0,truck,high,9
3911,BHMEURBRD01,18-12-2016 13:30:00,175,470,0.3723404255319149,20.0,20.0,0.0,car,high,9
3912,BHMEURBRD01,18-12-2016 14:03:00,212,470,0.451063829787234,20.0,20.0,0.0,truck,average,5
3913,BHMEURBRD01,18-12-2016 14:30:00,227,470,0.4829787234042553,20.0,20.0,0.0,bike,average,5
3914,BHMEURBRD01,18-12-2016 14:56:00,234,470,0.4978723404255319,20.0,20.0,0.0,car,average,5
3915,BHMEURBRD01,18-12-2016 15:30:00,258,470,0.548936170212766,20.0,20.0,0.0,truck,low,3
3916,BHMEURBRD01,18-12-2016 16:03:00,281,470,0.597872340425532,20.0,20.0,0.0,car,low,3
3917,BHMEURBRD01,18-12-2016 16:30:00,299,470,0.6361702127659574,20.0,20.0,0.0,bike,low,3
2894,BHMEURBRD01,19-10-2016 08:05:00,158,470,0.33617021276595743,20.0,20.0,0.0,bike,low,2
2895,BHMEURBRD01,19-10-2016 08:25:00,213,470,0.4531914893617021,20.0,20.0,0.0,car,average,3
2896,BHMEURBRD01,19-10-2016 08:58:00,305,470,0.648936170212766,20.0,20.0,0.0,car,low,1
2897,BHMEURBRD01,19-10-2016 09:32:00,355,470,0.7553191489361702,20.0,20.0,0.0,car,average,3
2898,BHMEURBRD01,19-10-2016 09:58:00,407,470,0.8659574468085106,20.0,20.0,0.0,car,low,2
2899,BHMEURBRD01,19-10-2016 10:25:00,426,470,0.9063829787234042,20.0,20.0,0.0,cycle,low,3
2900,BHMEURBRD01,19-10-2016 10:59:00,451,470,0.9595744680851064,20.0,20.0,0.0,bike,average,4
2901,BHMEURBRD01,19-10-2016 11:25:00,461,470,0.9808510638297873,20.0,20.0,0.0,car,average,5
2902,BHMEURBRD01,19-10-2016 11:59:00,463,470,0.9851063829787234,20.0,20.0,0.0,cycle,average,5
2903,BHMEURBRD01,19-10-2016 12:25:00,458,470,0.9744680851063829,20.0,20.0,0.0,bike,high,8
2904,BHMEURBRD01,19-10-2016 12:58:00,460,470,0.9787234042553191,20.0,20.0,0.0,bike,high,8
2905,BHMEURBRD01,19-10-2016 13:25:00,465,470,0.9893617021276596,20.0,20.0,0.0,cycle,high,8
2906,BHMEURBRD01,19-10-2016 13:58:00,449,470,0.9553191489361702,20.0,20.0,0.0,car,average,5
2907,BHMEURBRD01,19-10-2016 14:32:00,440,470,0.9361702127659575,20.0,20.0,0.0,cycle,high,5
2908,BHMEURBRD01,19-10-2016 14:58:00,427,470,0.9085106382978724,20.0,20.0,0.0,car,average,4
2909,BHMEURBRD01,19-10-2016 15:32:00,405,470,0.8617021276595744,20.0,20.0,0.0,bike,low,3
2910,BHMEURBRD01,19-10-2016 15:59:00,383,470,0.8148936170212766,20.0,20.0,0.0,bike,low,2
2911,BHMEURBRD01,19-10-2016 16:25:00,356,470,0.7574468085106383,20.0,20.0,0.0,bike,low,2
