ID,SystemCodeNumber,DateTime,OccupancyRate,QueueLength,TrafficCondition,IsSpecialDay,VehicleType,RawDemand,NormalizedDemand,Price,PriceMultiplier,Model1_Price,Price_Difference
1948,BHMBCCTHL01,10-11-2016 11:00:00,0.7493540051679587,5,average,0,car,1.199612403100775,-0.22321388905690343,8.214288887544773,0.8214288887544774,20.0,-11.785711112455227
1949,BHMBCCTHL01,10-11-2016 11:27:00,0.7777777777777778,5,average,0,bike,1.1866666666666668,-0.23189658171024885,8.144827346318008,0.8144827346318009,20.0,-11.855172653681992
1950,BHMBCCTHL01,10-11-2016 12:00:00,0.8165374677002584,5,average,0,truck,1.289922480620155,-0.16264300916979246,8.69885592664166,0.869885592664166,20.0,-11.30114407335834
1951,BHMBCCTHL01,10-11-2016 12:27:00,0.875968992248062,8,high,0,bike,1.6355813953488372,0.06919008389169035,10.553520671133523,1.0553520671133523,20.0,-9.446479328866477
1952,BHMBCCTHL01,10-11-2016 13:00:00,0.8708010335917312,7,high,0,cycle,1.4424806201550389,-0.06032241550641537,9.517420675948676,0.9517420675948676,20.0,-10.482579324051324
1953,BHMBCCTHL01,10-11-2016 13:34:00,0.8785529715762274,7,high,0,truck,1.567131782945736,0.023280996389270392,10.186247971114163,1.0186247971114164,20.0,-9.813752028885837
1954,BHMBCCTHL01,10-11-2016 14:00:00,0.8475452196382429,4,average,0,car,1.1085271317829457,-0.2843046906597835,7.725562474721732,0.7725562474721732,20.0,-12.274437525278268
1955,BHMBCCTHL01,10-11-2016 14:27:00,0.8294573643410853,6,high,0,car,1.3376744186046512,-0.13061583147841016,8.955073348172718,0.8955073348172717,20.0,-11.044926651827282
1956,BHMBCCTHL01,10-11-2016 15:00:00,0.7881136950904393,2,average,0,bike,0.7428682170542635,-0.5295517639881115,5.763585888095108,0.5763585888095107,20.0,-14.236414111904892
1957,BHMBCCTHL01,10-11-2016 15:27:00,0.7571059431524548,3,low,0,cycle,0.8942635658914728,-0.42801105289838826,6.575911576812894,0.6575911576812894,20.0,-13.424088423187106
1958,BHMBCCTHL01,10-11-2016 16:00:00,0.7131782945736435,2,low,0,car,0.787906976744186,-0.49934431230192144,6.005245501584628,0.6005245501584628,20.0,-13.994754498415372
1959,BHMBCCTHL01,10-11-2016 16:27:00,0.6382428940568475,2,average,0,bike,0.6529457364341085,-0.5898626830173379,5.281098535861297,0.5281098535861297,20.0,-14.718901464138703
2446,BHMBCCTHL01,10-12-2016 07:59:00,0.3979328165374677,2,low,0,car,0.5987596899224805,-0.6262052109496044,5.0,0.5,20.0,-15.0
2447,BHMBCCTHL01,10-12-2016 08:29:00,0.4392764857881137,2,average,0,bike,0.5335658914728681,-0.6699306272457934,5.0,0.5,20.0,-15.0
2448,BHMBCCTHL01,10-12-2016 09:02:00,0.5710594315245479,2,low,0,car,0.7026356589147286,-0.5565357010365326,5.547714391707739,0.5547714391707739,20.0,-14.45228560829226
2449,BHMBCCTHL01,10-12-2016 09:29:00,0.6511627906976745,2,low,0,car,0.7506976744186046,-0.5243005546588426,5.805595562729259,0.5805595562729259,20.0,-14.194404437270741
2450,BHMBCCTHL01,10-12-2016 09:55:00,0.7855297157622739,2,low,0,car,0.8313178294573643,-0.47022869621884666,6.238170430249226,0.6238170430249226,20.0,-13.761829569750773
2451,BHMBCCTHL01,10-12-2016 10:29:00,0.8914728682170543,3,low,0,car,1.0448837209302324,-0.3269902635244343,7.384077891804526,0.7384077891804526,20.0,-12.615922108195473
2452,BHMBCCTHL01,10-12-2016 11:02:00,1.0077519379844961,5,average,0,car,1.3546511627906976,-0.11922954590306489,9.046163632775482,0.9046163632775481,20.0,-10.953836367224518
2453,BHMBCCTHL01,10-12-2016 11:29:00,1.028423772609819,5,average,0,car,1.3670542635658913,-0.11091079845075791,9.112713612393936,0.9112713612393936,20.0,-10.887286387606064
2454,BHMBCCTHL01,10-12-2016 12:02:00,1.041343669250646,8,high,0,bike,1.7348062015503876,0.1357400635101471,11.085920508081177,1.1085920508081177,20.0,-8.914079491918823
2455,BHMBCCTHL01,10-12-2016 12:29:00,1.0387596899224807,8,high,0,car,1.7632558139534882,0.15482119047887632,11.23856952383101,1.123856952383101,20.0,-8.76143047616899
2456,BHMBCCTHL01,10-12-2016 12:55:00,1.041343669250646,5,average,0,bike,1.3448062015503874,-0.12583255169333374,8.993339586453331,0.899333958645333,20.0,-11.006660413546669
2457,BHMBCCTHL01,10-12-2016 13:29:00,1.0387596899224807,7,high,0,bike,1.5832558139534882,0.03409536807726976,10.272762944618158,1.027276294461816,20.0,-9.727237055381842
2458,BHMBCCTHL01,10-12-2016 13:56:00,1.0387596899224807,5,average,0,cycle,1.3032558139534884,-0.15370035565856233,8.770397154731501,0.8770397154731502,20.0,-11.229602845268499
2459,BHMBCCTHL01,10-12-2016 14:25:00,1.0361757105943152,4,average,0,car,1.2217054263565892,-0.20839612015748132,8.33283103874015,0.8332831038740149,20.0,-11.66716896125985
2460,BHMBCCTHL01,10-12-2016 15:02:00,1.0387596899224807,2,low,0,car,0.9832558139534883,-0.36832403992808493,7.0534076805753205,0.7053407680575321,20.0,-12.94659231942468
2461,BHMBCCTHL01,10-12-2016 15:25:00,1.0361757105943152,3,low,0,cycle,1.061705426356589,-0.31570796229224274,7.474336301662058,0.7474336301662058,20.0,-12.525663698337942
2462,BHMBCCTHL01,10-12-2016 15:59:00,1.0361757105943152,3,low,0,truck,1.1817054263565892,-0.23522408069117173,8.118207354470625,0.8118207354470626,20.0,-11.881792645529375
2463,BHMBCCTHL01,10-12-2016 16:25:00,1.041343669250646,2,low,0,bike,0.9548062015503874,-0.38740516689681437,6.900758664825485,0.6900758664825485,20.0,-13.099241335174515
1438,BHMBCCTHL01,11-10-2016 08:04:00,0.3953488372093023,2,low,0,car,0.5972093023255813,-0.6272450543811428,5.0,0.5,20.0,-15.0
1439,BHMBCCTHL01,11-10-2016 08:30:00,0.4444444444444444,2,low,0,car,0.6266666666666666,-0.6074880291819135,5.140095766544692,0.5140095766544692,20.0,-14.859904233455307
1440,BHMBCCTHL01,11-10-2016 08:57:00,0.49870801033591733,2,low,0,bike,0.6292248062015503,-0.6057722875198752,5.153821699840998,0.5153821699840998,20.0,-14.846178300159002
1441,BHMBCCTHL01,11-10-2016 09:30:00,0.6201550387596899,3,low,0,car,0.8820930232558138,-0.4361738238359646,6.510609409312282,0.6510609409312282,20.0,-13.489390590687718
1442,BHMBCCTHL01,11-10-2016 09:57:00,0.7131782945736435,2,low,0,car,0.787906976744186,-0.49934431230192144,6.005245501584628,0.6005245501584628,20.0,-13.994754498415372
1443,BHMBCCTHL01,11-10-2016 10:30:00,0.8062015503875969,5,high,0,cycle,1.103720930232558,-0.28752820529755263,7.699774357619579,0.7699774357619579,20.0,-12.300225642380422
1444,BHMBCCTHL01,11-10-2016 10:57:00,0.8630490956072352,4,average,0,car,1.117829457364341,-0.2780656300705532,7.7754749594355745,0.7775474959435574,20.0,-12.224525040564426
1445,BHMBCCTHL01,11-10-2016 11:30:00,0.8475452196382429,5,average,0,cycle,1.1885271317829458,-0.23064876959240277,8.154809843260777,0.8154809843260777,20.0,-11.845190156739223
1446,BHMBCCTHL01,11-10-2016 12:03:00,0.8604651162790697,5,average,0,cycle,1.196279069767442,-0.22544955243471088,8.196403580522313,0.8196403580522313,20.0,-11.803596419477687
1447,BHMBCCTHL01,11-10-2016 12:30:00,0.8733850129198967,8,high,0,car,1.6640310077519378,0.08827121086041956,10.706169686883356,1.0706169686883356,20.0,-9.293830313116644
1448,BHMBCCTHL01,11-10-2016 13:04:00,0.8811369509043928,7,high,0,car,1.5186821705426357,-0.009214110846303747,9.92628711322957,0.992628711322957,20.0,-10.07371288677043
1449,BHMBCCTHL01,11-10-2016 13:31:00,0.8837209302325582,7,high,0,cycle,1.450232558139535,-0.05512319834872337,9.559014413210212,0.9559014413210212,20.0,-10.440985586789788
1450,BHMBCCTHL01,11-10-2016 14:04:00,0.8863049095607235,4,average,0,car,1.131782945736434,-0.2687070391867079,7.850343686506337,0.7850343686506337,20.0,-12.149656313493663
1451,BHMBCCTHL01,11-10-2016 14:30:00,0.8708010335917312,4,average,0,truck,1.1724806201550386,-0.24141114910882522,8.068710807129397,0.8068710807129398,20.0,-11.931289192870603
1452,BHMBCCTHL01,11-10-2016 15:03:00,0.8837209302325582,2,low,0,bike,0.8602325581395348,-0.4508356162206558,6.3933150702347525,0.6393315070234753,20.0,-13.606684929765247
1453,BHMBCCTHL01,11-10-2016 15:33:00,0.8397932816537468,3,low,0,bike,0.9838759689922479,-0.3679081025554697,7.056735179556242,0.7056735179556242,20.0,-12.943264820443758
1454,BHMBCCTHL01,11-10-2016 16:01:00,0.7829457364341085,2,low,0,bike,0.7997674418604649,-0.4913895100506529,6.068883919594777,0.6068883919594776,20.0,-13.931116080405223
1455,BHMBCCTHL01,11-10-2016 16:26:00,0.7545219638242894,1,low,0,cycle,0.5927131782945736,-0.6302606003326041,5.0,0.5,20.0,-15.0
1960,BHMBCCTHL01,11-11-2016 08:00:00,0.1731266149870801,1,low,0,car,0.31387596899224807,-0.8172764414947826,5.0,0.5,20.0,-15.0
1961,BHMBCCTHL01,11-11-2016 08:27:00,0.2454780361757106,2,average,0,car,0.44728682170542633,-0.7277979142109046,5.0,0.5,20.0,-15.0
1962,BHMBCCTHL01,11-11-2016 09:00:00,0.32558139534883723,2,low,0,bike,0.5253488372093023,-0.675441797432947,5.0,0.5,20.0,-15.0
1963,BHMBCCTHL01,11-11-2016 09:27:00,0.39018087855297157,2,low,0,car,0.5941085271317829,-0.6293247412442196,5.0,0.5,20.0,-15.0
1964,BHMBCCTHL01,11-11-2016 10:00:00,0.4728682170542636,3,low,0,truck,0.843720930232558,-0.4619099487665397,6.304720409867683,0.6304720409867682,20.0,-13.695279590132317
1965,BHMBCCTHL01,11-11-2016 10:27:00,0.5529715762273901,3,low,0,truck,0.891782945736434,-0.4296748023888497,6.562601580889202,0.6562601580889202,20.0,-13.437398419110798
1966,BHMBCCTHL01,11-11-2016 11:00:00,0.627906976744186,5,average,0,car,1.1267441860465115,-0.2720865303392076,7.82330775728634,0.782330775728634,20.0,-12.17669224271366
1967,BHMBCCTHL01,11-11-2016 11:27:00,0.6925064599483204,5,average,0,truck,1.215503875968992,-0.21255549388363515,8.299556048930919,0.8299556048930918,20.0,-11.700443951069081
1968,BHMBCCTHL01,11-11-2016 12:00:00,0.7183462532299741,7,high,0,cycle,1.3510077519379846,-0.12167317796718002,9.02661457626256,0.9026614576262559,20.0,-10.97338542373744
1969,BHMBCCTHL01,11-11-2016 12:27:00,0.7906976744186046,8,high,0,bike,1.5844186046511626,0.03487525065092356,10.279002005207388,1.027900200520739,20.0,-9.720997994792612
1970,BHMBCCTHL01,11-11-2016 13:00:00,0.8191214470284238,7,high,0,car,1.4814728682170544,-0.034170353203224924,9.7266371743742,0.9726637174374201,20.0,-10.2733628256258
1971,BHMBCCTHL01,11-11-2016 13:34:00,0.8320413436692506,6,high,0,car,1.3392248062015502,-0.12957598804687198,8.963392095625025,0.8963392095625025,20.0,-11.036607904374975
1972,BHMBCCTHL01,11-11-2016 14:00:00,0.8449612403100775,4,average,0,cycle,1.0369767441860465,-0.3322934650252799,7.341652279797762,0.7341652279797761,20.0,-12.658347720202238
1973,BHMBCCTHL01,11-11-2016 14:27:00,0.8604651162790697,4,average,0,car,1.1162790697674418,-0.2791054735020916,7.767156211983267,0.7767156211983267,20.0,-12.232843788016734
1974,BHMBCCTHL01,11-11-2016 15:00:00,0.8630490956072352,3,average,0,car,0.967829457364341,-0.3786704820718919,6.970636143424864,0.6970636143424864,20.0,-13.029363856575136
1975,BHMBCCTHL01,11-11-2016 15:34:00,0.8113695090439277,3,average,0,cycle,0.8668217054263566,-0.4464162816366176,6.428669746907058,0.6428669746907059,20.0,-13.571330253092942
1976,BHMBCCTHL01,11-11-2016 16:00:00,0.7803617571059431,3,average,0,car,0.9182170542635658,-0.4119454718811202,6.7044362249510385,0.6704436224951038,20.0,-13.295563775048961
1977,BHMBCCTHL01,11-11-2016 16:34:00,0.7286821705426356,2,low,0,car,0.7972093023255813,-0.49310525171269115,6.055157986298471,0.6055157986298471,20.0,-13.944842013701528
2464,BHMBCCTHL01,11-12-2016 08:02:00,0.32041343669250644,3,average,1,car,0.9422480620155037,-0.3958278986922753,6.833376810461798,0.6833376810461798,20.0,-13.166623189538203
2465,BHMBCCTHL01,11-12-2016 08:25:00,0.3178294573643411,3,average,1,bike,0.9106976744186045,-0.41698871252408143,6.664090299807349,0.6664090299807348,20.0,-13.335909700192651
2466,BHMBCCTHL01,11-12-2016 08:59:00,0.3462532299741602,2,low,1,car,0.8677519379844961,-0.4457923755776946,6.4336609953784425,0.6433660995378443,20.0,-13.566339004621558
2467,BHMBCCTHL01,11-12-2016 09:26:00,0.39018087855297157,3,low,1,car,1.044108527131783,-0.32751018524020337,7.379918518078372,0.7379918518078372,20.0,-12.620081481921627
2468,BHMBCCTHL01,11-12-2016 09:59:00,0.537467700258398,3,low,1,bike,1.1024806201550388,-0.28836008004278313,7.693119359657735,0.7693119359657735,20.0,-12.306880640342264
2469,BHMBCCTHL01,11-12-2016 10:25:00,0.689922480620155,4,low,1,car,1.373953488372093,-0.10628349518041202,9.149732038556703,0.9149732038556703,20.0,-10.850267961443297
2470,BHMBCCTHL01,11-12-2016 10:59:00,0.958656330749354,6,average,1,truck,1.8251937984496123,0.19636293556883477,11.570903484550678,1.1570903484550679,20.0,-8.429096515449322
2471,BHMBCCTHL01,11-12-2016 11:26:00,1.0387596899224807,8,average,1,car,2.123255813953488,0.39627283528208923,13.170182682256716,1.3170182682256715,20.0,-6.829817317743284
2472,BHMBCCTHL01,11-12-2016 11:59:00,1.0387596899224807,7,average,1,cycle,1.9032558139534883,0.2487190523467926,11.98975241877434,1.198975241877434,20.0,-8.01024758122566
2473,BHMBCCTHL01,11-12-2016 12:32:00,1.041343669250646,11,high,1,car,2.514806201550387,0.6588852939171082,15.271082351336865,1.5271082351336864,20.0,-4.728917648663135
2474,BHMBCCTHL01,11-12-2016 13:05:00,1.0387596899224807,10,high,1,truck,2.413255813953488,0.590775549151344,14.72620439321075,1.4726204393210751,20.0,-5.27379560678925
2475,BHMBCCTHL01,11-12-2016 13:26:00,1.0361757105943152,10,high,1,car,2.361705426356589,0.5562007550526928,14.449606040421543,1.4449606040421543,20.0,-5.550393959578457
2476,BHMBCCTHL01,11-12-2016 13:59:00,1.041343669250646,7,average,1,car,1.9748062015503878,0.2967078267122891,12.373662613698313,1.2373662613698313,20.0,-7.626337386301687
2477,BHMBCCTHL01,11-12-2016 14:32:00,1.0387596899224807,6,average,1,car,1.8232558139534885,0.195063131279412,11.560505050235296,1.1560505050235297,20.0,-8.439494949764704
2478,BHMBCCTHL01,11-12-2016 14:59:00,1.041343669250646,5,average,1,bike,1.6448062015503875,0.07537715230934383,10.60301721847475,1.060301721847475,20.0,-9.39698278152525
2479,BHMBCCTHL01,11-12-2016 15:25:00,1.0387596899224807,4,low,1,car,1.5832558139534885,0.03409536807726998,10.272762944618158,1.027276294461816,20.0,-9.727237055381842
2480,BHMBCCTHL01,11-12-2016 15:59:00,1.0232558139534884,3,low,1,bike,1.3939534883720932,-0.09286951491356676,9.257043880691466,0.9257043880691466,20.0,-10.742956119308534
2481,BHMBCCTHL01,11-12-2016 16:25:00,1.0361757105943152,4,average,1,bike,1.4917054263565892,-0.0273073865550717,9.781540907559426,0.9781540907559426,20.0,-10.218459092440574
1456,BHMBCCTHL01,12-10-2016 08:04:00,0.4599483204134367,2,low,0,bike,0.6059689922480619,-0.621369938992951,5.029040488056391,0.5029040488056391,20.0,-14.970959511943608
1457,BHMBCCTHL01,12-10-2016 08:31:00,0.5167958656330749,2,low,0,car,0.6700775193798448,-0.5783724130988388,5.37302069520929,0.537302069520929,20.0,-14.62697930479071
1458,BHMBCCTHL01,12-10-2016 09:03:00,0.6020671834625323,3,low,0,car,0.8712403100775193,-0.4434527278567333,6.452378177146134,0.6452378177146134,20.0,-13.547621822853866
1459,BHMBCCTHL01,12-10-2016 09:26:00,0.6847545219638242,2,low,0,bike,0.7408527131782944,-0.5309035604491115,5.752771516407108,0.5752771516407108,20.0,-14.247228483592892
1460,BHMBCCTHL01,12-10-2016 10:01:00,0.7855297157622739,3,low,0,car,0.9813178294573642,-0.36962384421750794,7.0430092462599365,0.7043009246259937,20.0,-12.956990753740063
1461,BHMBCCTHL01,12-10-2016 10:31:00,0.8397932816537468,3,average,0,car,0.953875968992248,-0.3880290729557373,6.895767416354102,0.6895767416354102,20.0,-13.1042325836459
1462,BHMBCCTHL01,12-10-2016 11:04:00,0.8475452196382429,5,average,0,bike,1.2285271317829458,-0.20382080905871247,8.3694335275303,0.8369433527530299,20.0,-11.6305664724697
1463,BHMBCCTHL01,12-10-2016 11:31:00,0.8837209302325582,7,high,0,cycle,1.450232558139535,-0.05512319834872337,9.559014413210212,0.9559014413210212,20.0,-10.440985586789788
1464,BHMBCCTHL01,12-10-2016 12:04:00,0.8914728682170543,8,high,0,car,1.6748837209302323,0.09555011488118836,10.764400919049507,1.0764400919049506,20.0,-9.235599080950493
1465,BHMBCCTHL01,12-10-2016 12:31:00,0.8863049095607235,8,high,0,bike,1.641782945736434,0.07334945761784373,10.58679566094275,1.058679566094275,20.0,-9.41320433905725
1466,BHMBCCTHL01,12-10-2016 13:04:00,0.8914728682170543,8,high,0,car,1.6748837209302323,0.09555011488118836,10.764400919049507,1.0764400919049506,20.0,-9.235599080950493
1467,BHMBCCTHL01,12-10-2016 13:34:00,0.8914728682170543,7,high,0,cycle,1.4548837209302323,-0.0520036680541085,9.583970655567132,0.9583970655567132,20.0,-10.416029344432868
1468,BHMBCCTHL01,12-10-2016 14:03:00,0.8552971576227391,5,high,0,car,1.2031782945736436,-0.220822249164365,8.23342200668508,0.823342200668508,20.0,-11.76657799331492
1469,BHMBCCTHL01,12-10-2016 14:34:00,0.8527131782945736,4,average,0,truck,1.1616279069767441,-0.2486900531295938,8.010479574963249,0.8010479574963248,20.0,-11.989520425036751
1470,BHMBCCTHL01,12-10-2016 15:01:00,0.8294573643410853,3,average,0,cycle,0.8776744186046511,-0.4391373776158489,6.486900979073209,0.6486900979073209,20.0,-13.513099020926791
1471,BHMBCCTHL01,12-10-2016 15:30:00,0.8087855297157622,2,low,0,car,0.8452713178294572,-0.4608701053350013,6.31303915731999,0.631303915731999,20.0,-13.68696084268001
1472,BHMBCCTHL01,12-10-2016 15:57:00,0.772609819121447,2,low,0,bike,0.7935658914728682,-0.4955488837768063,6.03560892978555,0.603560892978555,20.0,-13.96439107021445
1473,BHMBCCTHL01,12-10-2016 16:31:00,0.7054263565891473,2,low,0,car,0.7832558139534883,-0.5024638425965366,5.980289259227707,0.5980289259227707,20.0,-14.019710740772293
1978,BHMBCCTHL01,12-11-2016 08:00:00,0.14728682170542637,1,low,0,cycle,0.22837209302325578,-0.8746238067441245,5.0,0.5,20.0,-15.0
1979,BHMBCCTHL01,12-11-2016 08:27:00,0.1731266149870801,1,low,0,car,0.31387596899224807,-0.8172764414947826,5.0,0.5,20.0,-15.0
1980,BHMBCCTHL01,12-11-2016 09:00:00,0.23772609819121446,1,low,0,truck,0.40263565891472863,-0.7577454050392101,5.0,0.5,20.0,-15.0
1981,BHMBCCTHL01,12-11-2016 09:27:00,0.32041343669250644,2,average,0,car,0.49224806201550386,-0.6976424546962914,5.0,0.5,20.0,-15.0
1982,BHMBCCTHL01,12-11-2016 10:00:00,0.42377260981912146,2,low,0,truck,0.6642635658914728,-0.5822718259671076,5.341825392263139,0.534182539226314,20.0,-14.65817460773686
1983,BHMBCCTHL01,12-11-2016 10:27:00,0.4883720930232558,4,average,0,cycle,0.8230232558139535,-0.475791858577577,6.193665131379385,0.6193665131379384,20.0,-13.806334868620615
1984,BHMBCCTHL01,12-11-2016 11:00:00,0.5917312661498708,5,average,0,car,1.1050387596899225,-0.2866443383807449,7.706845292954041,0.7706845292954041,20.0,-12.293154707045959
1985,BHMBCCTHL01,12-11-2016 11:34:00,0.6718346253229974,5,average,0,bike,1.1231007751937985,-0.2745301624033226,7.803758700773419,0.7803758700773419,20.0,-12.196241299226582
1986,BHMBCCTHL01,12-11-2016 12:00:00,0.7131782945736435,8,high,0,truck,1.617906976744186,0.0573358687721528,10.458686950177222,1.0458686950177223,20.0,-9.541313049822778
1987,BHMBCCTHL01,12-11-2016 12:27:00,0.772609819121447,8,high,0,truck,1.653565891472868,0.08125226769753557,10.650018141580285,1.0650018141580284,20.0,-9.349981858419715
1988,BHMBCCTHL01,12-11-2016 13:00:00,0.8217054263565892,7,high,0,bike,1.4530232558139533,-0.05325148017195447,9.573988158624365,0.9573988158624365,20.0,-10.426011841375635
1989,BHMBCCTHL01,12-11-2016 13:27:00,0.8682170542635659,7,high,0,bike,1.4809302325581395,-0.034534298404263475,9.723725612765893,0.9723725612765893,20.0,-10.276274387234107
1990,BHMBCCTHL01,12-11-2016 14:00:00,0.8682170542635659,4,average,0,car,1.1209302325581394,-0.2759859432074765,7.792112454340188,0.7792112454340188,20.0,-12.207887545659812
1991,BHMBCCTHL01,12-11-2016 14:27:00,0.8914728682170543,6,high,0,car,1.3748837209302325,-0.10565958912148898,9.154723287028087,0.9154723287028087,20.0,-10.845276712971913
1992,BHMBCCTHL01,12-11-2016 15:00:00,0.8914728682170543,3,average,0,car,0.9848837209302325,-0.3672322043249696,7.062142365400243,0.7062142365400244,20.0,-12.937857634599757
1993,BHMBCCTHL01,12-11-2016 15:27:00,0.8914728682170543,3,low,0,bike,1.0148837209302324,-0.347111233924702,7.223110128602384,0.7223110128602384,20.0,-12.776889871397616
1994,BHMBCCTHL01,12-11-2016 16:00:00,0.8888888888888888,2,low,0,cycle,0.8233333333333333,-0.4755838898912693,6.195328880869846,0.6195328880869846,20.0,-13.804671119130154
1995,BHMBCCTHL01,12-11-2016 16:34:00,0.8552971576227391,2,low,0,bike,0.8431782945736433,-0.462273893967578,6.301808848259376,0.6301808848259376,20.0,-13.698191151740623
2482,BHMBCCTHL01,12-12-2016 08:02:00,0.39018087855297157,2,low,0,cycle,0.5241085271317829,-0.6762736721781776,5.0,0.5,20.0,-15.0
2483,BHMBCCTHL01,12-12-2016 08:29:00,0.46511627906976744,1,low,0,car,0.48906976744186037,-0.6997741337309451,5.0,0.5,20.0,-15.0
2484,BHMBCCTHL01,12-12-2016 09:02:00,0.5426356589147286,2,average,0,bike,0.5955813953488371,-0.6283368899842581,5.0,0.5,20.0,-15.0
2485,BHMBCCTHL01,12-12-2016 09:29:00,0.5968992248062015,2,low,0,car,0.7181395348837208,-0.5461372667211488,5.630901866230809,0.5630901866230809,20.0,-14.369098133769192
2486,BHMBCCTHL01,12-12-2016 10:02:00,0.7416020671834626,3,low,0,car,0.9549612403100775,-0.38730118255366053,6.901590539570716,0.6901590539570716,20.0,-13.098409460429284
2487,BHMBCCTHL01,12-12-2016 10:29:00,0.8268733850129198,4,average,0,bike,1.0661240310077518,-0.3127444085123584,7.498044731901132,0.7498044731901132,20.0,-12.501955268098868
2488,BHMBCCTHL01,12-12-2016 11:02:00,0.9250645994832042,5,average,0,truck,1.3550387596899225,-0.11896958504518029,9.048243319638559,0.9048243319638558,20.0,-10.951756680361441
2489,BHMBCCTHL01,12-12-2016 11:29:00,1.0051679586563307,4,average,0,car,1.2031007751937983,-0.22087424133594213,8.233006069312463,0.8233006069312463,20.0,-11.766993930687537
2490,BHMBCCTHL01,12-12-2016 11:55:00,1.020671834625323,5,average,0,bike,1.3324031007751937,-0.13415129914564072,8.926789606834873,0.8926789606834873,20.0,-11.073210393165127
2491,BHMBCCTHL01,12-12-2016 12:29:00,1.020671834625323,8,high,0,car,1.7524031007751937,0.14754228645810774,11.180338291664862,1.1180338291664862,20.0,-8.819661708335138
2492,BHMBCCTHL01,12-12-2016 12:56:00,1.0258397932816536,8,high,0,cycle,1.685503875968992,0.10267304238722619,10.821384339097811,1.082138433909781,20.0,-9.178615660902189
2493,BHMBCCTHL01,12-12-2016 13:29:00,1.028423772609819,8,high,0,cycle,1.6870542635658914,0.10371288581876481,10.829703086550118,1.0829703086550118,20.0,-9.170296913449882
2494,BHMBCCTHL01,12-12-2016 14:02:00,1.0180878552971577,4,average,0,car,1.2108527131782947,-0.21567502417825002,8.274599806574,0.8274599806574001,20.0,-11.725400193426
2495,BHMBCCTHL01,12-12-2016 14:29:00,1.0387596899224807,4,average,0,car,1.2232558139534884,-0.20735627672594303,8.341149786192455,0.8341149786192454,20.0,-11.658850213807545
2496,BHMBCCTHL01,12-12-2016 14:55:00,1.0180878552971577,4,average,0,car,1.2108527131782947,-0.21567502417825002,8.274599806574,0.8274599806574001,20.0,-11.725400193426
2497,BHMBCCTHL01,12-12-2016 15:29:00,1.0155038759689923,2,low,0,car,0.9693023255813952,-0.37768263081193054,6.978538953504556,0.6978538953504556,20.0,-13.021461046495444
2498,BHMBCCTHL01,12-12-2016 15:56:00,0.9638242894056848,3,low,0,car,1.0882945736434109,-0.2978746474413594,7.617002820469125,0.7617002820469125,20.0,-12.382997179530875
2499,BHMBCCTHL01,12-12-2016 16:29:00,0.9043927648578811,2,low,0,car,0.9026356589147285,-0.422395898368081,6.620832813055352,0.6620832813055352,20.0,-13.379167186944649
1474,BHMBCCTHL01,13-10-2016 07:57:00,0.31007751937984496,1,low,0,car,0.39604651162790694,-0.7621647396232482,5.0,0.5,20.0,-15.0
1475,BHMBCCTHL01,13-10-2016 08:31:00,0.3772609819121447,2,low,0,cycle,0.5163565891472868,-0.6814728893358695,5.0,0.5,20.0,-15.0
1476,BHMBCCTHL01,13-10-2016 09:04:00,0.4392764857881137,2,low,0,car,0.6235658914728681,-0.6095677160449903,5.123458271640078,0.5123458271640078,20.0,-14.876541728359921
1477,BHMBCCTHL01,13-10-2016 09:31:00,0.5219638242894057,2,low,0,car,0.6731782945736433,-0.576292726235762,5.389658190113904,0.5389658190113904,20.0,-14.610341809886096
1478,BHMBCCTHL01,13-10-2016 09:57:00,0.6227390180878553,2,low,0,car,0.7336434108527131,-0.5357388324057649,5.714089340753881,0.5714089340753881,20.0,-14.28591065924612
1479,BHMBCCTHL01,13-10-2016 10:31:00,0.6950904392764858,4,average,0,car,1.0170542635658915,-0.34565545312054813,7.234756375035615,0.7234756375035615,20.0,-12.765243624964384
1480,BHMBCCTHL01,13-10-2016 11:04:00,0.7751937984496124,5,average,0,car,1.2151162790697674,-0.21281545474151953,8.297476362067844,0.8297476362067844,20.0,-11.702523637932156
1481,BHMBCCTHL01,13-10-2016 11:31:00,0.8604651162790697,5,average,0,car,1.266279069767442,-0.17850062150075274,8.571995027993978,0.8571995027993978,20.0,-11.428004972006022
1482,BHMBCCTHL01,13-10-2016 11:57:00,0.8863049095607235,8,high,0,bike,1.641782945736434,0.07334945761784373,10.58679566094275,1.058679566094275,20.0,-9.41320433905725
1483,BHMBCCTHL01,13-10-2016 12:31:00,0.8837209302325582,8,high,0,truck,1.7202325581395348,0.12596553525368615,11.00772428202949,1.100772428202949,20.0,-8.99227571797051
1484,BHMBCCTHL01,13-10-2016 13:04:00,0.8708010335917312,7,high,0,cycle,1.4424806201550389,-0.06032241550641537,9.517420675948676,0.9517420675948676,20.0,-10.482579324051324
1485,BHMBCCTHL01,13-10-2016 13:31:00,0.8811369509043928,7,high,0,car,1.5186821705426357,-0.009214110846303747,9.92628711322957,0.992628711322957,20.0,-10.07371288677043
1486,BHMBCCTHL01,13-10-2016 13:57:00,0.8888888888888888,7,high,0,car,1.5233333333333334,-0.006094580551688544,9.951243355586492,0.9951243355586492,20.0,-10.048756644413508
